Index,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Passenger,FirstName,LastName,Deck,Number,Side,InGroup
5422,5792_01,Europa,FALSE,55 Cancri e,40,FALSE,0,3338,0,6344,199,0,5792,1,Eltares,Subwor,B,1,6,FALSE
5423,5793_01,Europa,TRUE,55 Cancri e,59,FALSE,0,0,0,0,0,1,5793,1,Dhenah,Gloyanthy,E,3,5,FALSE
5424,5794_01,Europa,FALSE,TRAPPIST-1e,45,FALSE,0,1202,149,1472,3379,0,5794,1,Winopus,Shoeweely,D,1,2,FALSE
5425,5795_01,Earth,FALSE,PSO J318.5-22,19,FALSE,0,95,595,0,0,1,5795,1,Evey,Hodes,F,1,0,FALSE
5426,5796_01,Mars,FALSE,TRAPPIST-1e,32,FALSE,6769,0,,113,1,0,5796,1,Grog,Pre,F,1,0,FALSE
5427,5799_01,,TRUE,55 Cancri e,39,FALSE,0,0,0,0,0,1,5799,1,Cruts,Cres,F,1,0,FALSE
5428,5800_01,Earth,FALSE,,40,FALSE,661,0,830,0,6,0,5800,1,Belly,Llobsoney,F,1,0,FALSE
5429,5802_01,Mars,FALSE,TRAPPIST-1e,44,FALSE,815,219,22,0,0,1,5802,1,Terry,Killé,D,1,5,FALSE
5430,5804_01,Earth,TRUE,TRAPPIST-1e,26,FALSE,0,0,0,0,0,0,5804,1,Allyn,Simpsonks,G,9,3,FALSE
5431,5806_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,514,0,2,129,583,0,5806,1,Philda,Snowaney,F,1,0,FALSE
5432,5808_01,Earth,FALSE,TRAPPIST-1e,2,FALSE,0,0,0,0,0,0,5808,1,Keitha,Josey,G,9,4,TRUE
5433,5808_02,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,3,41,359,393,0,5808,2,Ferry,Josey,F,1,0,TRUE
5434,5808_03,Earth,FALSE,TRAPPIST-1e,53,FALSE,751,0,,7,0,0,5808,3,Haryn,Josey,F,1,0,TRUE
5435,5809_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,104,511,254,425,4,0,5809,1,Violan,Clemondsey,F,1,0,TRUE
5436,5809_02,Earth,FALSE,TRAPPIST-1e,46,FALSE,0,98,2077,0,0,1,5809,2,Eilan,Clemondsey,F,1,0,TRUE
5437,5810_01,Earth,TRUE,TRAPPIST-1e,28,FALSE,0,0,0,0,0,1,5810,1,Valey,Chapmaney,G,9,5,TRUE
5438,5810_02,,FALSE,TRAPPIST-1e,31,FALSE,0,1489,68,6,0,1,5810,2,Annez,Chapmaney,E,3,6,TRUE
5439,5811_01,Europa,FALSE,55 Cancri e,36,FALSE,1,4058,95,0,2109,0,5811,1,Haldah,Fulatorly,A,5,/,TRUE
5440,5811_02,Europa,FALSE,55 Cancri e,46,FALSE,35,3953,0,2108,0,1,5811,2,Sadlam,Fulatorly,A,5,/,TRUE
5441,5812_01,Earth,TRUE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,1,5812,1,Holey,Domington,G,9,3,TRUE
5442,5812_02,Earth,FALSE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,1,5812,2,Garry,Domington,G,9,3,TRUE
5443,5812_03,Earth,TRUE,TRAPPIST-1e,12,FALSE,0,0,0,0,0,1,5812,3,Evaned,Domington,G,9,3,TRUE
5444,5812_04,Earth,TRUE,TRAPPIST-1e,2,FALSE,0,0,0,0,0,1,5812,4,Ireen,Domington,G,9,3,TRUE
5445,5812_05,Earth,TRUE,TRAPPIST-1e,41,FALSE,0,0,0,0,0,1,5812,5,Dian,Domington,G,9,3,TRUE
5446,5812_06,Earth,TRUE,55 Cancri e,11,FALSE,0,0,0,0,0,1,5812,6,Karena,Domington,G,9,3,TRUE
5447,5813_01,Earth,TRUE,TRAPPIST-1e,41,FALSE,0,0,0,0,0,1,5813,1,Coreee,Hortis,G,9,6,FALSE
5448,5814_01,Mars,FALSE,TRAPPIST-1e,17,FALSE,513,0,669,0,0,0,5814,1,Prabon,Bine,D,1,6,TRUE
5449,5814_02,Mars,TRUE,55 Cancri e,21,FALSE,0,0,0,0,0,1,5814,2,Fal,Bine,D,1,6,TRUE
5450,5814_03,Mars,TRUE,55 Cancri e,21,FALSE,0,0,0,0,0,1,5814,3,Scers,Bine,D,1,6,TRUE
5451,5814_04,Mars,FALSE,TRAPPIST-1e,27,FALSE,89,888,51,5,0,1,5814,4,Honda,Bine,D,1,6,TRUE
5452,5814_05,Mars,TRUE,TRAPPIST-1e,54,FALSE,0,0,0,0,0,1,5814,5,Caper,Bine,D,1,6,TRUE
5453,5814_06,Mars,FALSE,TRAPPIST-1e,15,FALSE,2309,0,1142,1,10,0,5814,6,Feles,Bine,D,1,6,TRUE
5454,5814_07,Mars,TRUE,,39,FALSE,0,0,0,0,0,1,5814,7,Naffsh,Bine,D,1,6,TRUE
5455,5816_01,Earth,FALSE,TRAPPIST-1e,31,FALSE,1,0,7,0,387,1,5816,1,Armene,Vines,G,9,7,FALSE
5456,5817_01,Mars,TRUE,TRAPPIST-1e,28,FALSE,0,0,0,0,0,1,5817,1,Alex,Berle,F,1,1,FALSE
5457,5818_01,Earth,FALSE,,21,FALSE,3553,5,0,0,2,0,5818,1,Jeroy,Mullericer,G,9,8,FALSE
5458,5819_01,Europa,TRUE,TRAPPIST-1e,29,FALSE,0,0,0,0,0,1,5819,1,Alcorab,Suptive,B,2,1,FALSE
5459,5820_01,Earth,,TRAPPIST-1e,45,FALSE,112,406,198,0,0,1,5820,1,Ellene,Tersony,F,1,1,FALSE
5460,5821_01,Europa,FALSE,55 Cancri e,44,FALSE,0,496,99,317,5615,0,5821,1,Dirfak,Calazy,C,1,3,FALSE
5461,5822_01,Earth,TRUE,TRAPPIST-1e,12,FALSE,0,0,0,0,0,1,5822,1,Joandy,Chapmaney,G,9,9,FALSE
5462,5823_01,Earth,TRUE,55 Cancri e,18,FALSE,0,0,0,0,0,1,5823,1,Ronna,Antoshipson,G,9,4,FALSE
5463,5824_01,Earth,TRUE,55 Cancri e,20,FALSE,0,0,0,0,0,1,5824,1,Carry,Contrevins,G,9,0,FALSE
5464,5825_01,Europa,FALSE,TRAPPIST-1e,43,FALSE,0,8808,0,580,0,1,5825,1,Betenar,Apenelexy,B,1,8,FALSE
5465,5826_01,,TRUE,55 Cancri e,46,FALSE,0,0,0,0,0,1,5826,1,Arkaban,Tertchty,E,3,7,FALSE
5466,5827_01,Earth,FALSE,TRAPPIST-1e,53,FALSE,0,68,0,920,4,1,5827,1,Anthia,Willangsey,G,9,5,FALSE
5467,5828_01,Earth,FALSE,TRAPPIST-1e,21,FALSE,621,0,0,0,0,0,5828,1,Bethy,Goldendrice,G,9,1,FALSE
5468,5829_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,0,21,0,0,716,0,5829,1,Jona,Sancasey,F,1,1,FALSE
5469,5831_01,Earth,FALSE,55 Cancri e,9,FALSE,0,0,0,0,0,0,5831,1,Jacky,Rosalanenn,,,,FALSE
5470,5834_01,Earth,FALSE,,19,FALSE,546,11,0,325,218,0,5834,1,Sterry,Brenney,F,1,0,FALSE
5471,5835_01,Earth,TRUE,PSO J318.5-22,52,FALSE,0,0,0,0,0,1,5835,1,Stendy,Avidson,G,9,6,FALSE
5472,5836_01,Europa,TRUE,55 Cancri e,31,FALSE,0,0,0,0,0,1,5836,1,Phah,Irintious,B,2,2,FALSE
5473,5837_01,Earth,FALSE,TRAPPIST-1e,62,FALSE,761,15,0,0,,0,5837,1,Eleaha,Maynardner,F,1,1,FALSE
5474,5839_01,Europa,TRUE,TRAPPIST-1e,27,FALSE,0,0,0,0,0,1,5839,1,Ranopus,Unloweedic,C,2,9,FALSE
5475,5840_01,Earth,TRUE,TRAPPIST-1e,23,FALSE,0,0,0,0,0,0,5840,1,Jerrye,Potters,G,9,6,FALSE
5476,5842_01,Europa,TRUE,55 Cancri e,28,FALSE,0,0,0,0,0,1,5842,1,Hekark,Maging,C,2,0,TRUE
5477,5842_02,Europa,TRUE,55 Cancri e,27,FALSE,0,0,0,0,0,1,5842,2,Zaurid,Prefule,C,2,0,TRUE
5478,5843_01,Earth,TRUE,TRAPPIST-1e,58,FALSE,0,0,0,0,0,1,5843,1,Hughy,Hessey,G,9,7,FALSE
5479,5844_01,Earth,FALSE,55 Cancri e,24,,0,30,835,0,0,1,5844,1,Lavey,Spencervan,E,3,9,FALSE
5480,5846_01,Mars,FALSE,TRAPPIST-1e,27,TRUE,149,0,890,9,0,0,5846,1,Morny,Gerin,E,3,6,FALSE
5481,5847_01,Earth,FALSE,TRAPPIST-1e,33,FALSE,36,0,0,1415,0,0,5847,1,Olly,Trankliney,F,1,1,FALSE
5482,5848_01,Earth,FALSE,,28,FALSE,229,761,0,0,6,1,5848,1,Eriana,Benney,E,3,7,FALSE
5483,5849_01,Earth,FALSE,TRAPPIST-1e,39,FALSE,0,0,0,0,1104,0,5849,1,Jilley,Brightez,F,1,0,FALSE
5484,5852_01,Earth,FALSE,TRAPPIST-1e,27,FALSE,0,0,0,727,260,0,5852,1,Stendy,Byerry,E,3,0,FALSE
5485,5854_01,Earth,FALSE,TRAPPIST-1e,36,FALSE,0,75,106,0,1903,1,5854,1,Molley,Olshaffey,F,1,1,FALSE
5486,5855_01,Earth,,TRAPPIST-1e,64,FALSE,0,623,1827,0,0,1,5855,1,Hanna,Horndley,F,1,0,TRUE
5487,5855_02,Earth,FALSE,PSO J318.5-22,41,FALSE,0,0,687,0,65,1,5855,2,Rhony,Horndley,G,9,9,TRUE
5488,5856_01,Europa,TRUE,55 Cancri e,,FALSE,0,0,0,0,0,1,5856,1,Graviph,Wincer,B,1,9,TRUE
5489,5856_02,Europa,TRUE,TRAPPIST-1e,27,FALSE,0,0,0,0,0,1,5856,2,Alark,Wincer,B,1,9,TRUE
5490,5857_01,Europa,FALSE,TRAPPIST-1e,,FALSE,0,2,64,139,3831,0,5857,1,Caiamin,Tinganking,E,3,8,FALSE
5491,5858_01,Earth,FALSE,55 Cancri e,22,FALSE,483,0,0,304,21,1,5858,1,Wally,Barberts,G,9,8,FALSE
5492,5859_01,Earth,FALSE,,23,FALSE,0,456,2624,912,8,1,5859,1,Leene,Griffince,E,3,1,FALSE
5493,5860_01,Mars,FALSE,TRAPPIST-1e,40,FALSE,7,0,6,1206,88,0,5860,1,Hers,Raste,F,1,1,TRUE
5494,5860_02,Mars,TRUE,TRAPPIST-1e,2,FALSE,0,0,0,0,0,1,5860,2,Aps,Raste,F,1,1,TRUE
5495,5860_03,Mars,FALSE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,1,5860,3,Chex,Raste,F,1,1,TRUE
5496,5861_01,Earth,FALSE,TRAPPIST-1e,27,FALSE,0,1774,0,17,13,1,5861,1,Melica,Browlerson,G,9,9,FALSE
5497,5863_01,Earth,FALSE,55 Cancri e,0,FALSE,0,0,0,0,0,1,5863,1,Lawren,Loverthyo,G,9,0,TRUE
5498,5863_02,Earth,FALSE,TRAPPIST-1e,17,FALSE,0,566,18,318,0,0,5863,2,Allene,Loverthyo,F,1,1,TRUE
5499,5867_01,Earth,FALSE,TRAPPIST-1e,45,FALSE,,0,0,1501,24,0,5867,1,Noria,Rocknight,F,1,1,FALSE
5500,5868_01,Earth,FALSE,TRAPPIST-1e,62,FALSE,104,53,194,436,0,0,5868,1,Yolace,Blangibson,E,3,9,FALSE
5501,5869_01,Earth,TRUE,55 Cancri e,14,FALSE,0,0,0,0,0,1,5869,1,Diandi,Polliamposs,G,9,2,FALSE
5502,5871_01,Earth,FALSE,55 Cancri e,24,FALSE,0,1369,848,0,0,1,5871,1,Anda,Flemaney,F,1,2,FALSE
5503,5874_01,Earth,TRUE,PSO J318.5-22,51,FALSE,0,0,0,0,0,1,5874,1,Gory,Simonsents,G,9,3,FALSE
5504,5875_01,Earth,FALSE,TRAPPIST-1e,49,FALSE,20,0,0,769,0,0,5875,1,Toddie,Nasquez,E,3,1,FALSE
5505,5876_01,Mars,FALSE,TRAPPIST-1e,52,FALSE,1364,131,444,0,0,1,5876,1,Eles,Cone,D,1,4,TRUE
5506,5876_02,Mars,TRUE,55 Cancri e,35,FALSE,0,0,0,0,0,1,5876,2,Eloos,Cone,F,1,1,TRUE
5507,5876_03,Mars,TRUE,TRAPPIST-1e,22,FALSE,0,0,0,0,0,1,5876,3,Wal,Cone,F,1,1,TRUE
5508,5877_01,Earth,FALSE,TRAPPIST-1e,17,FALSE,0,0,1552,0,,0,5877,1,Tyle,Carsoning,F,1,2,FALSE
5509,5878_01,Europa,TRUE,55 Cancri e,47,FALSE,0,0,0,0,0,1,5878,1,Duhrak,Busive,B,2,4,FALSE
5510,5879_01,Mars,TRUE,TRAPPIST-1e,25,FALSE,0,0,0,0,0,1,5879,1,Whark,Cooki,F,1,2,FALSE
5511,5880_01,Earth,TRUE,TRAPPIST-1e,11,FALSE,0,0,0,0,0,1,5880,1,Leneva,Pooley,G,9,3,FALSE
5512,5882_01,Earth,FALSE,TRAPPIST-1e,17,FALSE,18,10,73,0,1049,0,5882,1,Celis,Morez,F,1,1,FALSE
5513,5885_01,Earth,FALSE,TRAPPIST-1e,41,,8,532,0,0,100,1,5885,1,Danna,Oneiles,F,1,2,TRUE
5514,5885_02,Earth,FALSE,TRAPPIST-1e,55,FALSE,0,0,0,507,909,1,5885,2,Philia,Oneiles,F,1,2,TRUE
5515,5885_03,Earth,FALSE,TRAPPIST-1e,29,FALSE,0,2395,7,20,6,1,5885,3,Glena,Oneiles,F,1,2,TRUE
5516,5885_04,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,0,0,888,0,0,5885,4,Aliedy,Oneiles,G,9,4,TRUE
5517,5885_05,Earth,TRUE,55 Cancri e,23,FALSE,0,0,0,0,0,1,5885,5,Philda,Oneiles,G,9,4,TRUE
5518,5885_06,Earth,FALSE,TRAPPIST-1e,32,FALSE,4518,914,0,93,0,0,5885,6,Carold,Oneiles,G,9,4,TRUE
5519,5885_07,Earth,FALSE,TRAPPIST-1e,27,FALSE,0,0,0,0,1818,0,5885,7,Ivanna,Oneiles,G,9,4,TRUE
5520,5885_08,Earth,FALSE,TRAPPIST-1e,25,FALSE,0,0,892,0,0,1,5885,8,Fayene,Oneiles,G,9,4,TRUE
5521,5886_01,Mars,FALSE,TRAPPIST-1e,24,FALSE,10,49,,1497,10,0,5886,1,Swack,Fate,F,1,1,TRUE
5522,5886_02,Mars,TRUE,TRAPPIST-1e,30,FALSE,0,0,0,0,0,0,5886,2,Cird,Fate,E,3,3,TRUE
5523,5887_01,Earth,FALSE,PSO J318.5-22,50,FALSE,781,2,0,61,0,1,5887,1,Adrie,Cochrisons,E,3,4,TRUE
5524,5887_02,Earth,FALSE,,51,FALSE,201,574,40,0,11,0,5887,2,Ryanne,Cochrisons,F,1,1,TRUE
5525,5888_01,Mars,FALSE,55 Cancri e,27,FALSE,1331,0,0,0,0,0,5888,1,Yogal,Blate,F,1,1,TRUE
5526,5888_02,Mars,FALSE,TRAPPIST-1e,35,FALSE,750,0,0,0,1065,0,5888,2,Wifel,Blate,F,1,1,TRUE
5527,5889_01,Earth,FALSE,TRAPPIST-1e,48,FALSE,0,0,790,2368,1292,0,5889,1,Leony,Perrerojass,G,9,4,FALSE
5528,5890_01,Earth,TRUE,TRAPPIST-1e,27,FALSE,0,0,0,0,0,1,5890,1,Ambert,Woody,G,9,5,FALSE
5529,5891_01,Earth,TRUE,PSO J318.5-22,19,FALSE,0,0,0,0,0,1,5891,1,Bony,Steeletters,G,9,5,FALSE
5530,5894_01,Earth,TRUE,PSO J318.5-22,18,FALSE,0,0,0,0,0,1,5894,1,Gabrin,Navages,G,9,7,FALSE
5531,5897_01,Europa,,55 Cancri e,25,FALSE,0,0,0,0,0,1,5897,1,,,C,2,1,FALSE
5532,5898_01,Earth,TRUE,55 Cancri e,41,FALSE,0,0,0,0,0,1,5898,1,Lolas,Dickley,G,9,8,FALSE
5533,5900_01,Mars,TRUE,TRAPPIST-1e,62,FALSE,0,,0,0,0,1,5900,1,Forms,Nutca,F,1,2,TRUE
5534,5900_02,Mars,TRUE,TRAPPIST-1e,30,FALSE,0,0,0,0,0,1,5900,2,Fispot,Nutca,F,1,2,TRUE
5535,5900_03,Mars,TRUE,TRAPPIST-1e,6,,0,0,0,0,0,1,5900,3,Gonut,Nutca,F,1,2,TRUE
5536,5901_01,Earth,FALSE,55 Cancri e,15,FALSE,0,40,0,0,839,0,5901,1,Kennie,Castannison,F,1,2,FALSE
5537,5902_01,Mars,FALSE,PSO J318.5-22,34,FALSE,162,0,690,28,0,0,5902,1,Igrish,Win,D,1,7,FALSE
5538,5903_01,Earth,FALSE,TRAPPIST-1e,34,FALSE,223,0,13,514,41,0,5903,1,Vivia,Doughan,E,3,6,FALSE
5539,5905_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,16,687,1,1,0,1,5905,1,Elindy,Byerry,G,9,9,FALSE
5540,5906_01,Earth,FALSE,,51,FALSE,0,0,207,347,262,0,5906,1,Dwin,Santin,G,9,7,FALSE
5541,5907_01,Earth,TRUE,PSO J318.5-22,63,FALSE,0,0,0,0,0,1,5907,1,Winia,Jarvey,G,9,0,FALSE
5542,5908_01,Earth,FALSE,TRAPPIST-1e,42,FALSE,84,392,300,0,0,1,5908,1,Paulia,Brooker,F,1,2,FALSE
5543,5909_01,Earth,FALSE,55 Cancri e,19,FALSE,0,716,0,0,0,1,5909,1,Luisy,Fryan,F,1,2,TRUE
5544,5909_02,Earth,TRUE,TRAPPIST-1e,5,FALSE,0,0,0,0,0,1,5909,2,Anda,Fryan,G,9,1,TRUE
5545,5909_03,Earth,TRUE,55 Cancri e,2,FALSE,0,0,0,0,0,1,5909,3,Holey,Fryan,G,9,1,TRUE
5546,5912_01,Earth,TRUE,TRAPPIST-1e,15,FALSE,0,0,0,0,0,1,5912,1,Dianya,Joycerton,G,9,3,FALSE
5547,5913_01,Europa,FALSE,TRAPPIST-1e,36,FALSE,0,6,0,1,1407,0,5913,1,Beidus,Peterive,D,1,5,FALSE
5548,5915_01,Earth,FALSE,TRAPPIST-1e,32,FALSE,0,0,39,0,749,0,5915,1,Garion,Mcneiley,E,3,2,FALSE
5549,5916_01,Earth,FALSE,,19,FALSE,2,3,450,204,0,1,5916,1,Marky,Meltonway,E,3,3,FALSE
5550,5919_01,Europa,FALSE,55 Cancri e,26,FALSE,0,2427,15,5,0,1,5919,1,Phonons,Heracker,A,5,/,FALSE
5551,5920_01,Earth,FALSE,TRAPPIST-1e,33,FALSE,48,94,756,308,0,0,5920,1,Celina,Buckeenez,F,1,2,FALSE
5552,5921_01,Earth,TRUE,TRAPPIST-1e,38,FALSE,0,0,0,0,0,1,5921,1,Vandy,Campson,G,9,9,TRUE
5553,5921_02,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,0,859,62,0,0,5921,2,Brance,Campson,F,1,2,TRUE
5554,5922_01,Earth,FALSE,TRAPPIST-1e,32,FALSE,0,0,0,0,0,0,5922,1,Elia,Bairdyork,G,9,0,FALSE
5555,5923_01,Mars,TRUE,55 Cancri e,30,FALSE,0,0,0,0,0,1,5923,1,Oafron,Batte,F,1,2,FALSE
5556,5924_01,Earth,FALSE,TRAPPIST-1e,51,FALSE,152,55,25,74,289,0,5924,1,Nelley,Brantuarez,F,1,2,FALSE
5557,5925_01,Europa,FALSE,TRAPPIST-1e,29,FALSE,0,1644,0,0,3780,0,5925,1,Anchird,Rotter,B,2,6,TRUE
5558,5925_02,Europa,FALSE,TRAPPIST-1e,16,FALSE,0,2002,0,96,69,1,5925,2,Medib,Rotter,B,2,6,TRUE
5559,5925_03,Europa,FALSE,TRAPPIST-1e,32,FALSE,0,0,0,241,4757,0,5925,3,Tark,Rotter,B,2,6,TRUE
5560,5927_01,Europa,FALSE,55 Cancri e,24,FALSE,0,2421,0,725,2300,0,5927,1,Duhrak,Sysilstict,B,2,1,TRUE
5561,5927_02,Europa,FALSE,,23,FALSE,0,109,0,4810,25,0,5927,2,Naviton,Sysilstict,B,2,1,TRUE
5562,5927_03,Europa,TRUE,55 Cancri e,46,FALSE,0,0,0,0,0,1,5927,3,Kraban,Sysilstict,B,2,1,TRUE
5563,5927_04,Europa,,55 Cancri e,49,FALSE,0,1264,0,5474,104,0,5927,4,Alcoran,Sysilstict,B,2,1,TRUE
5564,5927_05,Europa,TRUE,TRAPPIST-1e,17,FALSE,0,0,0,0,0,1,5927,5,Taurak,Ballexy,B,2,1,TRUE
5565,5927_06,Europa,FALSE,55 Cancri e,35,FALSE,4,3857,324,899,375,0,5927,6,Grastab,Sysilstict,B,2,1,TRUE
5566,5927_07,Europa,FALSE,55 Cancri e,43,FALSE,0,1706,0,274,2056,0,5927,7,Jihoton,Ballexy,B,2,1,TRUE
5567,5928_01,Earth,FALSE,TRAPPIST-1e,20,FALSE,149,25,559,21,33,1,5928,1,Becca,Slates,E,3,7,FALSE
5568,5930_01,Europa,TRUE,55 Cancri e,24,FALSE,0,0,0,0,0,1,5930,1,Muonea,Geakerat,B,2,7,TRUE
5569,5930_02,Europa,FALSE,TRAPPIST-1e,28,FALSE,0,1014,0,2463,517,0,5930,2,Yildus,Geakerat,B,2,7,TRUE
5570,5930_03,Europa,TRUE,55 Cancri e,19,FALSE,0,0,0,0,0,1,5930,3,Sarich,Geakerat,B,2,7,TRUE
5571,5931_01,Europa,FALSE,55 Cancri e,39,FALSE,0,0,0,1854,171,0,5931,1,Alcoran,Clugeammy,A,5,/,FALSE
5572,5933_01,Mars,FALSE,TRAPPIST-1e,34,FALSE,1547,485,97,59,0,0,5933,1,Terek,Gerin,F,1,3,FALSE
5573,5934_01,Earth,FALSE,TRAPPIST-1e,29,FALSE,89,1725,,0,3,1,5934,1,Joanry,Mcfaddenson,G,9,2,FALSE
5574,5938_01,Earth,FALSE,55 Cancri e,14,FALSE,0,0,52,0,,1,5938,1,Melvia,Floydendley,E,3,4,TRUE
5575,5938_02,Earth,TRUE,TRAPPIST-1e,,FALSE,0,0,0,0,0,1,5938,2,Blancy,Floydendley,G,9,7,TRUE
5576,5939_01,,FALSE,TRAPPIST-1e,30,FALSE,628,0,544,0,126,0,5939,1,Life,Queke,E,3,5,FALSE
5577,5941_01,Earth,FALSE,TRAPPIST-1e,,FALSE,72,914,0,0,7,1,5941,1,,,E,3,6,FALSE
5578,5944_01,Earth,TRUE,PSO J318.5-22,32,FALSE,0,0,0,0,0,1,5944,1,Alber,Kerristicey,G,9,9,FALSE
5579,5945_01,Earth,TRUE,TRAPPIST-1e,7,FALSE,0,0,0,0,0,1,5945,1,Lavey,Morez,G,9,0,TRUE
5580,5945_02,Earth,TRUE,55 Cancri e,34,FALSE,0,0,0,0,0,1,5945,2,Vanard,Flynner,G,9,0,TRUE
5581,5945_03,Earth,FALSE,PSO J318.5-22,47,FALSE,163,2,11,593,0,1,5945,3,Alancy,Morez,G,9,0,TRUE
5582,5946_01,Mars,FALSE,TRAPPIST-1e,19,FALSE,300,5,642,0,0,0,5946,1,Tyog,Mille,E,3,7,FALSE
5583,5947_01,Europa,TRUE,TRAPPIST-1e,52,FALSE,0,0,0,0,0,1,5947,1,Kitauva,Stment,E,3,8,FALSE
5584,5949_01,Mars,FALSE,TRAPPIST-1e,19,FALSE,758,425,0,0,0,0,5949,1,Cin,Shbre,D,1,0,TRUE
5585,5949_02,Mars,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,1,5949,2,Burs,Shbre,F,1,3,TRUE
5586,5950_01,Earth,FALSE,TRAPPIST-1e,32,FALSE,,5,0,64,0,0,5950,1,Therry,Fowlesterez,E,3,8,FALSE
5587,5951_01,Earth,FALSE,55 Cancri e,21,FALSE,423,0,172,0,,0,5951,1,Patoya,Landolphrey,F,1,3,FALSE
5588,5952_01,Mars,,55 Cancri e,22,FALSE,0,0,0,0,0,1,5952,1,Rants,Giba,F,1,3,FALSE
5589,5953_01,Mars,FALSE,TRAPPIST-1e,13,FALSE,157,0,1199,0,14,0,5953,1,Emoles,Graie,E,3,0,FALSE
5590,5954_01,Mars,FALSE,TRAPPIST-1e,25,FALSE,2093,0,6,0,0,0,5954,1,Lift,Port,E,3,1,FALSE
5591,5955_01,Mars,FALSE,TRAPPIST-1e,33,FALSE,836,0,155,31,0,0,5955,1,Hon,Sturt,E,3,2,TRUE
5592,5955_02,Mars,FALSE,TRAPPIST-1e,27,FALSE,1379,0,414,0,805,0,5955,2,Frohs,Sturt,F,1,3,TRUE
5593,5956_01,Earth,FALSE,TRAPPIST-1e,21,,12,0,0,1658,0,0,5956,1,Hard,Kramosley,E,3,9,FALSE
5594,5957_01,Europa,TRUE,55 Cancri e,17,FALSE,0,0,0,0,0,1,5957,1,Arrain,Chuble,B,2,3,TRUE
5595,5957_02,Europa,TRUE,55 Cancri e,15,FALSE,0,0,0,0,0,1,5957,2,Zedark,Chuble,B,2,3,TRUE
5596,5957_03,Europa,FALSE,55 Cancri e,58,TRUE,2,3862,0,1482,73,0,5957,3,Markard,Chuble,B,2,3,TRUE
5597,5959_01,Europa,FALSE,TRAPPIST-1e,29,FALSE,1,2809,97,61,1227,0,5959,1,Schabik,Praugnox,D,1,1,TRUE
5598,5959_02,Europa,TRUE,TRAPPIST-1e,34,FALSE,0,0,0,0,0,1,5959,2,Dabik,Praugnox,D,1,1,TRUE
5599,5960_01,Europa,FALSE,TRAPPIST-1e,28,FALSE,0,4780,1761,1,247,1,5960,1,Eltares,Dister,C,2,2,TRUE
5600,5960_02,Europa,FALSE,TRAPPIST-1e,29,FALSE,3215,1211,4,7,417,1,5960,2,Aliakan,Dister,C,2,2,TRUE
5601,5960_03,Europa,TRUE,55 Cancri e,25,FALSE,0,0,0,0,0,1,5960,3,Merabik,Dister,C,2,2,TRUE
5602,5963_01,Mars,FALSE,55 Cancri e,23,FALSE,112,1184,143,2,585,0,5963,1,Poloos,Bane,F,1,2,FALSE
5603,5965_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,40,689,0,79,1,5965,1,Ricke,Beckerson,G,9,4,FALSE
5604,5967_01,Earth,TRUE,55 Cancri e,38,FALSE,,0,0,0,0,1,5967,1,Jonald,Duranks,G,9,5,TRUE
5605,5967_02,Earth,FALSE,TRAPPIST-1e,38,FALSE,0,784,0,0,0,1,5967,2,Ebonya,Duranks,G,9,5,TRUE
5606,5967_03,Earth,FALSE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,0,5967,3,Britta,Duranks,G,9,5,TRUE
5607,5968_01,Earth,FALSE,TRAPPIST-1e,,FALSE,17,0,0,49,867,0,5968,1,Hanry,Dayers,F,1,2,FALSE
5608,5969_01,Earth,TRUE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,1,5969,1,Janney,Reenez,G,9,2,TRUE
5609,5969_02,Earth,FALSE,55 Cancri e,37,FALSE,0,698,0,,6,0,5969,2,Lardy,Reenez,F,1,3,TRUE
5610,5969_03,Earth,FALSE,TRAPPIST-1e,2,FALSE,0,0,0,0,0,1,5969,3,Vine,Reenez,G,9,2,TRUE
5611,5970_01,Europa,TRUE,55 Cancri e,40,FALSE,0,0,0,0,0,1,5970,1,,,B,2,9,FALSE
5612,5971_01,Mars,FALSE,TRAPPIST-1e,47,FALSE,448,0,891,0,235,0,5971,1,Jayrin,Kinad,F,1,3,FALSE
5613,5972_01,Earth,FALSE,TRAPPIST-1e,34,FALSE,0,11,610,591,769,1,5972,1,Elody,Kiddley,F,1,3,FALSE
5614,5973_01,Mars,FALSE,TRAPPIST-1e,43,FALSE,1086,4,202,401,0,0,5973,1,,,F,1,3,FALSE
5615,5974_01,Mars,TRUE,55 Cancri e,21,FALSE,0,0,0,0,0,1,5974,1,Cricks,Manda,D,1,6,FALSE
